date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
19oct2000,Thursday,10,2000,489,1.1705358,1.1707208,1.15,1.3663522,0,1.2448598,.7638889,1.00625,1.1417832,.71310866,1.1180723,1.0452055,.90561056,1.3774999,.50336701,.99611652,.69999999,.92934769,.68333334,1.1333333,.66666663,.56666666,.68333334,.53333336,.76666665,.68333334,.81666672,.94999999,.43333334,.89999998,.69999999,.86666667,.68333334,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.5511365,1.4682648,1.3656461,1.2448598,.75816989,1.0024692,1.1274307,.71937984,1.1180723,1.0295556,.90473855,1,1,1,1,.69314718,.69314718,0,1,1,0,0,1,1,1,.69314718,.69314718,0,0,3,0,0,1,1,1,1,3,3,4.1666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
20oct2000,Friday,10,2000,489,.90561056,.90473855,.81666672,1.3656461,0,1.1705358,1.2448598,.7638889,1.00625,1.1417832,.71310866,1.1180723,1.3774999,.50336701,.99611652,.69999999,.92934769,.68333334,.83333331,1.15,1.1333333,.66666663,.56666666,.68333334,.53333336,.76666665,.94999999,.43333334,.89999998,.69999999,.86666667,.68333334,.81666672,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.5511365,1.3774999,1.1707208,1.2448598,.75816989,1.0024692,1.1274307,.71937984,1.1180723,1.3774999,11,0,1,0,2.4849067,0,1,1,1,1,0,1,1,1,2.5649493,.69314718,0,0,3,0,0,1,11,1,1,3,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
21oct2000,Saturday,10,2000,489,1.3774999,1.3774999,.94999999,1.3774999,0,.90561056,1.1705358,1.2448598,.7638889,1.00625,1.1417832,.71310866,.50336701,.99611652,.69999999,.92934769,.68333334,.83333331,.94999999,.81666672,1.15,1.1333333,.66666663,.56666666,.68333334,.53333336,.43333334,.89999998,.69999999,.86666667,.68333334,.81666672,.94999999,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.5599252,1.029897,.90473855,1.1707208,1.2448598,.75816989,1.0024692,1.1274307,.71937984,.50631577,3,0,1,0,1.3862944,0,1,1,1,0,1,1,1,0,2.7080503,0,0,0,3,0,0,1,3,1,1,2,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
22oct2000,Sunday,10,2000,489,.50336701,.50631577,.43333334,1.029897,0,1.3774999,.90561056,1.1705358,1.2448598,.7638889,1.00625,1.1417832,.99611652,.69999999,.92934769,.68333334,.83333331,.94999999,.88415843,.94999999,.81666672,1.15,1.1333333,.66666663,.56666666,.68333334,.89999998,.69999999,.86666667,.68333334,.81666672,.94999999,.78333336,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.5825952,1.1805826,1.3774999,.90473855,1.1707208,1.2448598,.75816989,1.0024692,1.1274307,.99705875,3,0,1,0,1.3862944,0,1,1,1,0,1,0,1,0,1.9459101,0,0,0,3,0,0,1,3,1,1,3,8.833333,7.4166665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
23oct2000,Monday,10,2000,489,.99611652,.99705875,.89999998,1.1805826,0,.50336701,1.3774999,.90561056,1.1705358,1.2448598,.7638889,1.00625,.69999999,.92934769,.68333334,.83333331,.94999999,.88415843,.84821433,.43333334,.94999999,.81666672,1.15,1.1333333,.66666663,.56666666,.69999999,.86666667,.68333334,.81666672,.94999999,.78333336,.83333331,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3938357,1.1666667,.50631577,1.3774999,.90473855,1.1707208,1.2448598,.75816989,1.0024692,.69999999,1,0,1,0,.69314718,0,1,1,1,0,1,0,1,0,1.6094379,0,0,0,3,0,0,1,1,1,1,3,4.3333335,6.5833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
24oct2000,Tuesday,10,2000,489,.69999999,.69999999,.69999999,1.1666667,0,.99611652,.50336701,1.3774999,.90561056,1.1705358,1.2448598,.7638889,.92934769,.68333334,.83333331,.94999999,.88415843,.84821433,.46666664,.89999998,.43333334,.94999999,.81666672,1.15,1.1333333,.66666663,.86666667,.68333334,.81666672,.94999999,.78333336,.83333331,.46666664,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0190476,1.3166667,.99705875,.50631577,1.3774999,.90473855,1.1707208,1.2448598,.75816989,.93131864,3,0,1,0,1.3862944,0,1,1,1,0,1,0,1,0,1.6094379,0,0,0,3,0,0,1,3,1,0,0,0,2.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
25oct2000,Wednesday,10,2000,489,.92934769,.93131864,.86666667,1.3166667,0,.69999999,.99611652,.50336701,1.3774999,.90561056,1.1705358,1.2448598,.68333334,.83333331,.94999999,.88415843,.84821433,.46666664,1.0597087,.69999999,.89999998,.43333334,.94999999,.81666672,1.15,1.1333333,.68333334,.81666672,.94999999,.78333336,.83333331,.46666664,.98333329,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,1.3371428,1.0333333,.69999999,.99705875,.50631577,1.3774999,.90473855,1.1707208,1.2448598,.68333334,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1.3862944,0,0,0,1,0,0,1,0,0,1,1,3.6666667,1.8333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
26oct2000,Thursday,10,2000,489,.68333334,.68333334,.68333334,1.0333333,0,.92934769,.69999999,.99611652,.50336701,1.3774999,.90561056,1.1705358,.83333331,.94999999,.88415843,.84821433,.46666664,1.0597087,1.1137755,.86666667,.69999999,.89999998,.43333334,.94999999,.81666672,1.15,.81666672,.94999999,.78333336,.83333331,.46666664,.98333329,.98333329,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,1.3663522,.9971326,.93131864,.69999999,.99705875,.50631577,1.3774999,.90473855,1.1707208,.83333331,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,.5,2.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
27oct2000,Friday,10,2000,489,.83333331,.83333331,.81666672,.9971326,0,.68333334,.92934769,.69999999,.99611652,.50336701,1.3774999,.90561056,.94999999,.88415843,.84821433,.46666664,1.0597087,1.1137755,1.2735851,.68333334,.86666667,.69999999,.89999998,.43333334,.94999999,.81666672,.94999999,.78333336,.83333331,.46666664,.98333329,.98333329,1.25,1.0333333,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,1.3656461,.94999999,.68333334,.93131864,.69999999,.99705875,.50631577,1.3774999,.90473855,.94999999,5,1,1,1,1.7917595,.69314718,0,1,1,0,0,1,1,1,1.7917595,.69314718,0,0,3,0,0,1,5,1,1,1,2.3333333,1.4166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
28oct2000,Saturday,10,2000,489,.94999999,.94999999,.94999999,.94999999,0,.83333331,.68333334,.92934769,.69999999,.99611652,.50336701,1.3774999,.88415843,.84821433,.46666664,1.0597087,1.1137755,1.2735851,1.3943909,.81666672,.68333334,.86666667,.69999999,.89999998,.43333334,.94999999,.78333336,.83333331,.46666664,.98333329,.98333329,1.25,1.2833333,.9971326,1.0333333,1.3166667,1.1666667,1.1805826,1.029897,1.3774999,.9594059,.83333331,.68333334,.93131864,.69999999,.99705875,.50631577,1.3774999,.8822006,1,0,1,0,.69314718,0,1,1,1,1,0,1,1,1,1.9459101,.69314718,0,0,3,0,0,1,1,1,0,0,0,1.1666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
29oct2000,Sunday,10,2000,489,.88415843,.8822006,.78333336,.9594059,0,.94999999,.83333331,.68333334,.92934769,.69999999,.99611652,.50336701,.84821433,.46666664,1.0597087,1.1137755,1.2735851,1.3943909,1.2741134,.94999999,.81666672,.68333334,.86666667,.69999999,.89999998,.43333334,.83333331,.46666664,.98333329,.98333329,1.25,1.2833333,1.15,.94999999,.9971326,1.0333333,1.3166667,1.1666667,1.1805826,1.029897,1.1541284,.94999999,.83333331,.68333334,.93131864,.69999999,.99705875,.50631577,.84834832,6,0,1,0,1.9459101,0,1,1,1,0,1,1,1,0,2.0794415,0,0,0,3,0,0,1,6,1,1,1,2.1666667,1.0833334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
30oct2000,Monday,10,2000,489,.84821433,.84834832,.83333331,1.1541284,0,.88415843,.94999999,.83333331,.68333334,.92934769,.69999999,.99611652,.46666664,1.0597087,1.1137755,1.2735851,1.3943909,1.2741134,1.4,.78333336,.94999999,.81666672,.68333334,.86666667,.69999999,.89999998,.46666664,.98333329,.98333329,1.25,1.2833333,1.15,1.4,.9594059,.94999999,.9971326,1.0333333,1.3166667,1.1666667,1.1805826,1.1666667,.8822006,.94999999,.83333331,.68333334,.93131864,.69999999,.99705875,.46666664,0,1,0,1,0,.69314718,1,1,1,0,1,1,1,1,1.9459101,.69314718,0,0,1,0,0,1,0,0,1,2,.66666669,1.4166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
31oct2000,Tuesday,10,2000,489,.46666664,.46666664,.46666664,1.1666667,0,.84821433,.88415843,.94999999,.83333331,.68333334,.92934769,.69999999,1.0597087,1.1137755,1.2735851,1.3943909,1.2741134,1.4,1.25,.83333331,.78333336,.94999999,.81666672,.68333334,.86666667,.69999999,.98333329,.98333329,1.25,1.2833333,1.15,1.4,1.25,1.1541284,.9594059,.94999999,.9971326,1.0333333,1.3166667,1.1666667,1.3822116,.84834832,.8822006,.94999999,.83333331,.68333334,.93131864,.69999999,1.0597088,5,0,1,0,1.7917595,0,0,1,1,1,1,1,1,1,1.7917595,.69314718,0,0,3,0,0,1,5,1,0,0,0,.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
01nov2000,Wednesday,11,2000,490,1.0597087,1.0597088,.98333329,1.3822116,0,.46666664,.84821433,.88415843,.94999999,.83333331,.68333334,.92934769,1.1137755,1.2735851,1.3943909,1.2741134,1.4,1.25,1.6333334,.46666664,.83333331,.78333336,.94999999,.81666672,.68333334,.86666667,.98333329,1.25,1.2833333,1.15,1.4,1.25,1.6333334,1.1666667,1.1541284,.9594059,.94999999,.9971326,1.0333333,1.3166667,1.1638596,.46666664,.84834832,.8822006,.94999999,.83333331,.68333334,.93131864,1.1137755,7,3,1,1,2.0794415,1.3862944,1,1,1,0,1,1,1,1,2.5649493,1.3862944,0,0,3,0,0,1,7,1,1,3,3.5,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
02nov2000,Thursday,11,2000,490,1.1137755,1.1137755,.98333329,1.1638596,0,1.0597087,.46666664,.84821433,.88415843,.94999999,.83333331,.68333334,1.2735851,1.3943909,1.2741134,1.4,1.25,1.6333334,1.5833333,.98333329,.46666664,.83333331,.78333336,.94999999,.81666672,.68333334,1.25,1.2833333,1.15,1.4,1.25,1.6333334,1.5833333,1.3822116,1.1666667,1.1541284,.9594059,.94999999,.9971326,1.0333333,1.5792453,1.0597088,.46666664,.84834832,.8822006,.94999999,.83333331,.68333334,1.2729357,2,0,1,0,1.0986123,0,1,1,1,1,1,1,1,1,2.3025851,1.3862944,0,0,3,0,0,1,2,1,1,3,5.6666665,4.5833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
03nov2000,Friday,11,2000,490,1.2735851,1.2729357,1.25,1.5792453,0,1.1137755,1.0597087,.46666664,.84821433,.88415843,.94999999,.83333331,1.3943909,1.2741134,1.4,1.25,1.6333334,1.5833333,1.5263159,.98333329,.98333329,.46666664,.83333331,.78333336,.94999999,.81666672,1.2833333,1.15,1.4,1.25,1.6333334,1.5833333,1.5,1.1638596,1.3822116,1.1666667,1.1541284,.9594059,.94999999,.9971326,1.448718,1.1137755,1.0597088,.46666664,.84834832,.8822006,.94999999,.83333331,1.3912772,4,0,1,0,1.6094379,0,1,1,1,0,1,0,1,0,1.9459101,0,0,0,3,0,0,1,4,1,1,2,.66666669,3.1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
04nov2000,Saturday,11,2000,490,1.3943909,1.3912772,1.2833333,1.448718,0,1.2735851,1.1137755,1.0597087,.46666664,.84821433,.88415843,.94999999,1.2741134,1.4,1.25,1.6333334,1.5833333,1.5263159,1.2774414,1.25,.98333329,.98333329,.46666664,.83333331,.78333336,.94999999,1.15,1.4,1.25,1.6333334,1.5833333,1.5,1.2702203,1.5792453,1.1638596,1.3822116,1.1666667,1.1541284,.9594059,.94999999,1.4193262,1.2729357,1.1137755,1.0597088,.46666664,.84834832,.8822006,.94999999,1.2782052,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1.6094379,0,0,0,1,0,0,1,0,0,1,1,1.5,1.0833334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
05nov2000,Sunday,11,2000,490,1.2741134,1.2782052,1.15,1.4193262,0,1.3943909,1.2735851,1.1137755,1.0597087,.46666664,.84821433,.88415843,1.4,1.25,1.6333334,1.5833333,1.5263159,1.2774414,1.2,1.2833333,1.25,.98333329,.98333329,.46666664,.83333331,.78333336,1.4,1.25,1.6333334,1.5833333,1.5,1.2702203,1.2,1.448718,1.5792453,1.1638596,1.3822116,1.1666667,1.1541284,.9594059,1.4,1.3912772,1.2729357,1.1137755,1.0597088,.46666664,.84834832,.8822006,1.4,2,0,1,0,1.0986123,0,0,1,1,0,1,1,1,0,1.0986123,0,0,0,3,0,0,1,2,1,1,1,3.3333333,2.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
06nov2000,Monday,11,2000,490,1.4,1.4,1.4,1.4,0,1.2741134,1.3943909,1.2735851,1.1137755,1.0597087,.46666664,.84821433,1.25,1.6333334,1.5833333,1.5263159,1.2774414,1.2,1.6424778,1.15,1.2833333,1.25,.98333329,.98333329,.46666664,.83333331,1.25,1.6333334,1.5833333,1.5,1.2702203,1.2,1.6,1.4193262,1.448718,1.5792453,1.1638596,1.3822116,1.1666667,1.1541284,1.4166667,1.2782052,1.3912772,1.2729357,1.1137755,1.0597088,.46666664,.84834832,1.25,2,0,1,0,1.0986123,0,1,1,1,0,1,1,1,0,1.6094379,0,0,0,3,0,0,1,2,1,0,0,0,1.6666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
07nov2000,Tuesday,11,2000,490,1.25,1.25,1.25,1.4166667,0,1.4,1.2741134,1.3943909,1.2735851,1.1137755,1.0597087,.46666664,1.6333334,1.5833333,1.5263159,1.2774414,1.2,1.6424778,1.55,1.4,1.15,1.2833333,1.25,.98333329,.98333329,.46666664,1.6333334,1.5833333,1.5,1.2702203,1.2,1.6,1.55,1.4,1.4193262,1.448718,1.5792453,1.1638596,1.3822116,1.1666667,1.6666666,1.4,1.2782052,1.3912772,1.2729357,1.1137755,1.0597088,.46666664,1.6333334,2,0,1,0,1.0986123,0,1,1,1,0,1,1,1,0,1.6094379,0,0,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
08nov2000,Wednesday,11,2000,490,1.6333334,1.6333334,1.6333334,1.6666666,0,1.25,1.4,1.2741134,1.3943909,1.2735851,1.1137755,1.0597087,1.5833333,1.5263159,1.2774414,1.2,1.6424778,1.55,1.7105262,1.25,1.4,1.15,1.2833333,1.25,.98333329,.98333329,1.5833333,1.5,1.2702203,1.2,1.6,1.55,1.6666666,1.4166667,1.4,1.4193262,1.448718,1.5792453,1.1638596,1.3822116,1.7833334,1.25,1.4,1.2782052,1.3912772,1.2729357,1.1137755,1.0597088,1.5833333,7,1,1,1,2.0794415,.69314718,1,1,1,0,1,1,1,1,2.3025851,.69314718,0,0,3,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
09nov2000,Thursday,11,2000,490,1.5833333,1.5833333,1.5833333,1.7833334,0,1.6333334,1.25,1.4,1.2741134,1.3943909,1.2735851,1.1137755,1.5263159,1.2774414,1.2,1.6424778,1.55,1.7105262,1.5,1.6333334,1.25,1.4,1.15,1.2833333,1.25,.98333329,1.5,1.2702203,1.2,1.6,1.55,1.6666666,1.5,1.6666666,1.4166667,1.4,1.4193262,1.448718,1.5792453,1.1638596,1.7333333,1.6333334,1.25,1.4,1.2782052,1.3912772,1.2729357,1.1137755,1.5270269,4,0,1,0,1.6094379,0,1,1,1,1,0,1,1,1,2.4849067,.69314718,1,3,2,0,0,1,1,1,1,1,.66666669,.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
10nov2000,Friday,11,2000,490,1.5263159,1.5270269,1.5,1.7333333,0,1.5833333,1.6333334,1.25,1.4,1.2741134,1.3943909,1.2735851,1.2774414,1.2,1.6424778,1.55,1.7105262,1.5,1.5614679,1.5833333,1.6333334,1.25,1.4,1.15,1.2833333,1.25,1.2702203,1.2,1.6,1.55,1.6666666,1.5,1.5333333,1.7833334,1.6666666,1.4166667,1.4,1.4193262,1.448718,1.5792453,1.5027459,1.5833333,1.6333334,1.25,1.4,1.2782052,1.3912772,1.2729357,1.2780801,5,1,1,1,1.7917595,.69314718,1,1,1,0,1,1,1,1,2.3025851,.69314718,0,0,3,0,0,1,5,1,1,1,.33333334,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
11nov2000,Saturday,11,2000,490,1.2774414,1.2780801,1.2702203,1.5027459,1,1.5263159,1.5833333,1.6333334,1.25,1.4,1.2741134,1.3943909,1.2,1.6424778,1.55,1.7105262,1.5,1.5614679,1.4166667,1.5,1.5833333,1.6333334,1.25,1.4,1.15,1.2833333,1.2,1.6,1.55,1.6666666,1.5,1.5333333,1.4166667,1.7333333,1.7833334,1.6666666,1.4166667,1.4,1.4193262,1.448718,1.3666667,1.5270269,1.5833333,1.6333334,1.25,1.4,1.2782052,1.3912772,1.2,8,0,1,0,2.1972246,0,1,1,1,1,1,1,1,1,2.6390574,.69314718,0,0,3,0,0,1,8,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
12nov2000,Sunday,11,2000,490,1.2,1.2,1.2,1.3666667,0,1.2774414,1.5263159,1.5833333,1.6333334,1.25,1.4,1.2741134,1.6424778,1.55,1.7105262,1.5,1.5614679,1.4166667,1.4833333,1.2702203,1.5,1.5833333,1.6333334,1.25,1.4,1.15,1.6,1.55,1.6666666,1.5,1.5333333,1.4166667,1.4833333,1.5027459,1.7333333,1.7833334,1.6666666,1.4166667,1.4,1.4193262,1.6424778,1.2780801,1.5270269,1.5833333,1.6333334,1.25,1.4,1.2782052,1.6436363,1,0,1,0,.69314718,0,1,1,1,0,1,1,1,0,2.3025851,0,0,0,3,0,0,1,1,1,1,1,.33333334,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
13nov2000,Monday,11,2000,490,1.6424778,1.6436363,1.6,1.6424778,0,1.2,1.2774414,1.5263159,1.5833333,1.6333334,1.25,1.4,1.55,1.7105262,1.5,1.5614679,1.4166667,1.4833333,1.945707,1.2,1.2702203,1.5,1.5833333,1.6333334,1.25,1.4,1.55,1.6666666,1.5,1.5333333,1.4166667,1.4833333,1.9166666,1.3666667,1.5027459,1.7333333,1.7833334,1.6666666,1.4166667,1.4,1.5666667,1.2,1.2780801,1.5270269,1.5833333,1.6333334,1.25,1.4,1.55,3,4,1,1,1.3862944,1.6094379,1,1,1,0,1,1,1,1,1.6094379,1.6094379,0,0,3,0,0,1,3,1,1,2,.83333331,.58333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,democrat,1,0
